CellID,total_sms,total_calls,total_activity
1812,121.3779,83.7674,1540.6838
1813,134.0135,99.7038,1660.0798
1814,148.9176,108.1994,2109.3847
1815,160.8702,113.9375,2445.7838
1816,140.8627,104.88680000000001,1960.7376
1817,99.4656,86.1592,957.1726
1818,99.4656,86.1592,957.1726
1819,99.4656,86.1592,957.1726
1820,80.33840000000001,74.7919,744.5908000000001
1821,51.5495,53.3651,531.8533
1822,48.8332,49.067099999999996,470.1239
1823,46.2098,43.364,385.5685
1824,48.5679,44.8197,438.3768
1825,87.6064,76.7319,904.8853
1826,60.2695,55.5852,577.0899000000001
1827,61.574600000000004,56.7777,591.4538
1828,61.574600000000004,56.7777,591.4538
1829,61.574600000000004,56.7777,591.4538
1830,68.0422,53.096500000000006,566.6714000000001
1831,68.0341,47.512699999999995,507.5171
1832,63.6687,43.3979,454.5898
1833,60.8408,43.0302,447.0836
1834,59.3947,43.0298,445.4306
1835,81.4739,55.222899999999996,867.1536
1836,115.9275,79.99170000000001,2485.0987999999998
1837,116.445,81.7036,2733.393
1838,116.445,81.7036,2733.393
1839,116.445,81.7036,2733.393
1840,115.5641,84.7005,2715.0259
1841,160.69570000000002,247.94219999999999,4657.4681
1842,266.833,344.4377,8030.1702000000005
1843,170.1286,255.1704,5193.8164
1844,29.6847,93.84440000000001,956.4507
1845,27.5299,85.1304,869.8836
1846,57.483000000000004,94.8371,1290.1908
1847,244.6501,258.8698,5585.0553
1848,319.8328,393.258,6617.0719
1849,310.7717,366.9474,7118.786
1850,211.455,277.5818,5337.1388
1851,248.1931,285.3886,5431.49
1852,839.2427,526.8629999999999,9094.5929
1853,936.4247,569.0872,9556.739
1854,897.5569,714.4256,10868.5584
1855,1507.3104,1488.6372000000001,18948.1339
1856,1582.8606,1588.283,19975.1607
1857,1370.8811,1382.4224,17372.7913
1858,424.7647,485.7315,6029.734100000001
1859,233.4407,279.7636,2677.1176
1860,52.0007,56.9604,720.8275
1861,54.855,53.2973,720.5791
1862,54.855,53.2973,720.5791
1863,54.855,53.2973,720.5791
1864,54.855,53.2973,720.5791
1865,54.7596,53.2544,720.4221
1866,155.4702,151.1355,2153.6488
1867,161.2329,158.2875,2234.1832
1868,161.9289,158.5683,2235.441
1869,161.9289,158.5683,2235.441
1870,164.3929,161.8303,2276.1632
1871,173.4816,173.8647,2426.3852
1872,173.1135,172.7311,2437.1944000000003
1873,140.5909,121.0341,2125.4289
1874,128.8804,103.2595,2148.7455
1875,159.1069,98.5718,2491.0267
1876,149.4489,91.588,2424.6038
1877,158.0261,94.2186,2446.2424
1878,175.7527,96.3458,2470.6882
1879,208.8388,98.7467,2512.4393999999998
1880,249.409,102.1795,2562.0899
1881,253.7617,103.2487,2456.3505
1882,293.1192,135.737,2968.0657
1883,529.3112,358.927,6656.6413
1884,551.9297,379.6811,7013.793
1885,516.0684,360.8226,6717.5998
1886,182.93869999999998,151.2379,3108.2876
1887,424.9933,259.20160000000004,3703.9355
1888,1111.1143,611.4754,7099.9139
1889,1145.0243,627.1983,7263.2549
1890,1145.0243,627.1983,7263.2549
1891,1144.9535,627.117,7263.3489
1892,494.2088,325.4147,5151.5377
1893,405.3997,297.4208,5080.0946
1894,452.6907,378.9325,7219.6941
1895,386.8844,316.8959,6075.7894
1896,410.6746,302.5747,6485.846100000001
1897,451.9934,333.0018,7892.6084
1898,157.43970000000002,119.52040000000001,1990.65
1899,152.7497,115.101,1052.6416
1900,45.4249,35.8026,366.6536
1901,21.3715,19.63,437.7291
1902,32.2302,22.0757,517.0448
1903,48.9882,27.067999999999998,736.6554
1904,51.3392,26.7491,736.2189
1905,46.2371,24.4465,715.7639
1906,44.553599999999996,23.7352,709.4839
1907,73.406,44.3082,937.5586
1908,89.7633,62.4818,1028.9854
1909,103.175,70.5643,1257.0196
1910,116.1503,79.03150000000001,1466.2974
1911,140.7523,101.3211,1816.3617
1912,145.31640000000002,105.4563,1881.3062
1913,135.4564,97.5839,1731.5773
1914,195.7952,136.9017,2982.6982
1915,160.8702,113.9375,2445.7838
1916,194.9104,134.618,2804.221
1917,124.3666,93.4644,1386.5061
1918,103.90429999999999,87.4226,1031.9935
1919,99.4656,86.1592,957.1726
1920,81.8003,76.0053,752.2448
1921,55.2684,56.4541,551.3344
1922,50.3441,52.0667,515.7379
1923,41.988,40.4407,317.5309
1924,49.9995,46.4192,451.3169
1925,58.5285,53.9956,557.9274
1926,61.574600000000004,56.7777,591.4538
1927,61.574600000000004,56.7777,591.4538
1928,61.574600000000004,56.7777,591.4538
1929,62.3078,56.3671,588.722
1930,68.3495,48.4042,517.65
1931,63.5323,43.0308,450.16020000000003
1932,63.5323,43.0308,450.16020000000003
1933,64.6939,43.9651,456.4495
1934,98.8867,73.6813,1033.3588
1935,92.5937,62.0027,1176.4022
1936,116.36410000000001,81.4324,2693.9303
1937,116.445,81.7036,2733.393
1938,116.445,81.4974,2733.1868
1939,116.445,80.7661,2732.4555
1940,116.096,82.3146,2726.0443
1941,119.5531,187.3105,3234.86
1942,266.833,346.6246,8032.3571
1943,266.833,346.1971,8031.9296
1944,179.3032,251.4383,5416.997
1945,58.6103,110.1756,1635.9935
1946,175.62959999999998,148.9265,2763.0434
1947,219.0909,183.0213,3512.7412999999997
1948,307.8363,369.4989,6158.8956
1949,321.4271,389.0397,6517.5626
1950,291.6673,348.4815,6565.9853
1951,288.2451,269.8561,6510.3593
1952,704.9202,460.2565,8472.0245
1953,821.1115,516.2356,9031.9454
1954,632.6195,480.29990000000004,8360.0965
1955,643.0595,605.7384000000001,9275.7632
1956,761.9773,677.5657,10871.6217
1957,639.2574999999999,628.5506,9697.9195
1958,371.8271,433.4787,4937.7697
1959,148.9446,167.2694,1818.1832
1960,53.3818,56.0958,725.7021
1961,54.855,53.2973,720.5791
1962,54.855,53.2973,720.5791
1963,54.855,53.2973,720.5791
1964,54.855,53.2973,720.5791
1965,54.855,53.2973,720.5791
1966,155.4702,151.1355,2153.6488
1967,161.9289,158.5683,2235.441
1968,161.9289,158.5683,2235.441
1969,161.9289,158.5683,2235.441
1970,164.4239,161.871,2276.6675
1971,169.1858,166.487,2399.5423
1972,146.9024,124.5083,2302.2007
1973,173.308,130.8655,3189.4218
1974,197.9962,146.2283,3870.1727
1975,245.9336,111.0802,2794.6485000000002
1976,180.3886,84.696,2258.1291
1977,257.3209,100.4703,2526.5068
1978,278.8247,105.2879,2615.5694
1979,277.3901,104.4024,2605.855
1980,278.5559,105.5734,2616.6318
1981,278.441,110.66369999999999,2591.4642
1982,268.5692,106.211,2465.7467
1983,341.1277,210.868,4143.3287
1984,427.813,319.5793,5872.0674
1985,266.81329999999997,199.2218,3842.8824
1986,119.8694,100.1808,2109.7277
1987,119.8694,100.1808,2109.7277
1988,490.3706,329.4207,5755.5987000000005
1989,873.0874,545.3425,8807.2764
1990,1118.7856,620.5889999999999,7497.9146
1991,975.2062,539.1308,6683.2321
1992,363.8225,231.8289,4524.1751
1993,345.4457,222.0691,4453.7748
1994,280.9285,193.7716,3769.6949
1995,257.2777,186.808,3461.1542
1996,272.8862,195.7554,3567.8729
1997,251.9177,185.4129,3486.8528
1998,115.7573,96.5425,793.4422
1999,92.5299,77.8606,568.6295
2000,46.1643,38.3851,382.3433
2001,21.8998,20.0587,438.88349999999997
2002,22.248,20.339,441.47339999999997
2003,39.6669,26.5509,591.5074999999999
2004,49.8063,26.6019,733.1875
2005,48.2862,25.3846,724.7279
2006,42.985299999999995,22.3759,651.8321
2007,70.2984,42.3835,959.3804
2008,117.0842,80.76820000000001,1572.1336
2009,141.8238,102.5633,1857.8425
2010,145.31640000000002,105.4563,1881.3062
2011,139.1902,100.5012,1851.4495
2012,145.31640000000002,105.4563,1881.3062
2013,145.1437,105.35849999999999,1878.7122
2014,154.0287,110.0692,2207.7011
2015,155.6601,107.7028,2148.7511
2016,215.6555,141.7231,2698.1664
2017,149.5736,100.4196,1801.7392
2018,147.5666,99.8482,1767.9077
2019,125.4381,93.3466,1400.0428
2020,108.0215,93.1941,992.9233
2021,60.4485,60.7574,578.4704
2022,93.0838,80.5095,1039.6363000000001
2023,75.7298,65.6001,584.526
2024,48.8281,45.7435,415.088
2025,60.9857,55.9634,586.9788
2026,52.609,48.2887,513.4215
2027,61.574600000000004,56.7777,591.4538
2028,61.574600000000004,56.7777,591.4538
2029,65.58239999999999,54.2554,573.5431
2030,64.06869999999999,44.4733,464.9976
2031,63.5323,43.0308,450.16020000000003
2032,63.5323,43.0308,450.16020000000003
2033,75.2687,52.3601,804.4225
2034,139.0143,100.9068,2003.3845000000001
2035,116.8333,86.516,2126.2933
2036,116.6132,81.5565,2742.8655
2037,116.9459,81.1428,2736.9201
2038,116.445,80.9386,2732.628
2039,116.445,80.5776,2732.2670000000003
2040,100.0805,99.0028,2383.5822000000003
2041,146.9707,230.8099,4203.7041
2042,227.1189,307.6986,6777.8885
2043,265.298,344.8757,7975.3026
2044,266.833,346.6246,8032.3571
2045,467.7707,445.8908,9740.5934
2046,405.3412,328.3043,7222.483700000001
2047,239.70000000000002,191.4173,3830.1376999999998
2048,310.7906,336.3392,5298.052
2049,348.7841,448.0057,6130.643
2050,305.73789999999997,376.6891,6446.7982
2051,288.0563,294.5571,6520.3151
2052,327.99670000000003,276.1258,6712.8157
2053,405.7073,378.9072,6863.9597
2054,406.7232,375.30580000000003,6861.349200000001
2055,359.8829,389.9249,5517.1559
2056,398.4392,412.7346,6074.3016
2057,588.6672,527.6097,9418.6534
2058,217.7613,229.8948,2723.2542
2059,98.5468,99.0069,1233.1285
2060,105.7443,101.1416,1330.7242
2061,79.082,74.8015,1007.9905
2062,60.9315,58.6905,792.6676
2063,54.855,53.2973,720.5791
2064,56.9705,56.0651,750.9782
2065,91.6277,99.8772,1363.7374
2066,160.84380000000002,170.9227,2380.4957
2067,162.2125,159.3731,2247.2372
2068,161.9289,158.5683,2235.441
2069,161.2991,157.5656,2229.3963
2070,157.2808,148.8707,2251.2662
2071,142.1751,114.3366,2304.0301
2072,190.6406,141.6825,3649.8129
2073,205.7657,151.5207,4074.4378
2074,216.9784,157.56050000000002,4293.6457
2075,197.8907,95.41109999999999,2438.2143
2076,173.1735,54.2367,1239.8475
2077,246.2987,83.947,1997.3309
2078,270.1361,98.5343,2376.6199
2079,269.5478,98.3577,2396.8385
2080,284.7413,109.4661,2664.914
2081,302.9597,120.6736,2786.1525
2082,286.06829999999997,135.2114,2934.6497
2083,226.27870000000001,217.38019999999997,3999.8413
2084,225.3917,224.0647,4105.6385
2085,153.6765,139.49960000000002,2797.7688
2086,119.8694,100.1808,2109.7277
2087,119.8694,100.1808,2109.7277
2088,489.3592,372.4936,8208.5574
2089,626.5673,473.8374,10386.2701
2090,698.9534,499.3422,10222.250600000001
2091,566.1921,356.6384,6252.3453
2092,347.3995,223.6944,4461.468
2093,348.6524,224.7372,4466.401
2094,288.4527,200.0317,3799.3170999999998
2095,258.2392,187.6077,3464.9397
2096,258.2392,187.6077,3464.9397
2097,250.2374,182.3525,3323.0123
2098,110.8335,93.4432,642.1685
2099,101.9403,85.873,606.4374
2100,46.5391,38.496700000000004,383.9861
2101,20.3505,18.8062,430.1304
2102,21.3715,19.63,437.7291
2103,28.883,25.4719,469.3383
2104,50.1219,30.4843,706.398
2105,62.2834,34.8891,944.3805
2106,107.53020000000001,69.358,1803.9706999999999
2107,156.5707,103.11189999999999,2678.535
2108,136.9555,95.3882,2064.0061
2109,136.4194,98.2606,1837.9486
2110,145.31640000000002,105.4563,1881.3062
2111,142.6334,103.2864,1868.2312
2112,143.30720000000002,103.8311,1871.515
2113,141.6122,103.8339,1802.9672999999998
2114,143.4781,99.8027,1727.5934
2115,149.5736,100.4196,1801.7392
2116,149.5736,100.4196,1801.7392
2117,135.2425,90.24289999999999,1626.6384
2118,146.2275,98.2108,1765.7993999999999
2119,146.888,98.8767,1770.5873
2120,97.9984,79.3839,1078.4821
2121,153.2345,119.7123,2059.2677
2122,85.2075,75.535,936.8515
2123,58.3664,56.6312,588.0246999999999
2124,52.0968,48.3907,421.0345
2125,57.3076,49.0518,490.152
2126,53.950900000000004,46.4499,487.6968
2127,61.3432,55.4494,576.9952
2128,61.574600000000004,56.7777,591.4538
2129,65.985,51.5304,545.5716
2130,63.385,42.9597,449.3899
2131,63.561499999999995,43.0522,450.8323
2132,84.2469,58.4694,939.1695000000001
2133,107.9111,78.38600000000001,1799.9974
2134,161.0388,116.9166,2309.5786000000003
2135,158.1198,115.55250000000001,2359.6137
2136,125.2151,94.4607,3055.1034
2137,117.4054,81.5809,2747.0016
2138,116.445,80.1812,2731.8706
2139,116.445,79.5572,2731.2466
2140,111.4934,153.1365,2862.274
2141,185.1523,267.0591,5463.2157
2142,194.6989,276.1272,5778.9374
2143,206.2572,287.1457,6133.1405
2144,551.9522000000001,604.0051,12018.0739
2145,1157.2107,1129.4325000000001,21445.4921
2146,518.101,452.1752,9547.5787
2147,590.0441,612.3842999999999,9595.5324
2148,482.9813,620.191,7515.8634
2149,348.7841,447.0783,6140.7516
2150,294.4081,381.33369999999996,5898.0555
2151,276.3021,339.6804,6282.4800000000005
2152,333.60990000000004,308.4742,6792.6644
2153,389.657,361.2177,6871.3217
2154,367.4686,385.2943,5891.9235
2155,361.4077,391.9267,5356.1579
2156,357.3702,391.2446,5351.0293
2157,181.1757,200.5675,2544.89
2158,38.307,30.224,443.4027
2159,39.9572,31.2897,458.9343
2160,96.0538,86.1211,1078.3945
2161,120.6602,111.3547,1493.2662
2162,131.2468,122.7602,1856.6371
2163,123.8609,121.4463,1889.2939000000001
2164,145.0469,167.4918,2258.2502
2165,166.5542,194.8792,2680.6293
2166,166.5416,194.8864,2680.6142
2167,166.6245,189.92159999999998,2626.5428
2168,129.2037,121.03970000000001,1885.9868999999999
2169,98.0397,74.4683,1424.5194
2170,95.3928,74.3871,1396.5041
2171,138.3181,104.2435,2428.7731
2172,212.2482,155.26420000000002,4225.1627
2173,212.2482,155.26420000000002,4225.1627
2174,227.4245,157.7066,4252.1535
2175,134.4595,86.0232,2330.1181
2176,201.8663,58.6473,1289.4676
2177,219.5126,61.814,1302.2693
2178,224.6859,63.1518,1120.2518
2179,223.47809999999998,62.4687,1120.1391
2180,233.7482,70.1656,1346.5429
2181,287.51800000000003,108.998,2577.1953
2182,167.2401,122.1823,2443.6348
2183,150.7761,147.5893,2724.6839
2184,365.09139999999996,316.3318,5749.4359
2185,364.8365,303.1419,5813.0983
2186,222.4319,186.2991,3559.6014
2187,293.0801,250.5176,4595.8498
2188,487.0065,396.36899999999997,7657.5779
2189,619.6574,469.19960000000003,10267.2359
2190,626.5673,473.8374,10386.2701
2191,544.9993,402.2839,8720.0555
2192,348.7686,224.8337,4466.8592
2193,348.7686,224.8337,4466.8592
2194,282.8684,197.11069999999998,3748.111
2195,256.0715,184.7782,3449.7071
2196,253.1386,183.4431,3449.2488
2197,254.7641,185.3879,3398.396
2198,123.39840000000001,101.471,882.7846
2199,109.8662,92.6194,638.2828
2200,59.934400000000004,50.11,437.6694
2201,21.0166,19.3434,435.0892
2202,19.7184,18.2961,425.4271
2203,25.1769,22.7101,453.98879999999997
2204,66.70270000000001,48.4703,1053.9436
2205,163.5451,105.291,2766.1708
2206,164.6425,107.9887,2811.5235000000002
2207,157.5478,103.3035,2755.3158
2208,140.1286,95.0093,2278.5051
2209,122.6204,87.0985,1770.6957
2210,128.8609,92.14659999999999,1801.1107
2211,141.7048,102.535,1863.7045
2212,145.31640000000002,105.4563,1881.3062
2213,142.4258,102.2362,1772.0734
2214,149.5736,100.4196,1801.7392
2215,149.5736,100.4196,1801.7392
2216,149.5736,100.4196,1801.7392
2217,148.5479,99.5925,1792.9914
2218,149.5823,100.3959,1803.1118999999999
2219,141.8173,95.9605,1711.7729
2220,118.8947,83.7332,1428.6425000000002
2221,107.8042,97.72330000000001,1136.9645
2222,66.79169999999999,66.0268,611.6998
2223,59.2369,57.352399999999996,612.6672
2224,61.3686,50.2552,531.9176
2225,59.9127,47.251000000000005,487.73900000000003
2226,59.9127,47.251000000000005,487.73900000000003
2227,59.938900000000004,47.406,489.4294
2228,58.4816,47.2105,486.3435
2229,64.3362,47.7235,502.3867
2230,64.2979,43.6017,468.23990000000003
2231,92.7009,64.77,1138.7377
2232,107.9173,76.1115,1497.9705000000001
2233,110.40289999999999,79.7448,1792.8484
2234,150.5063,109.5638,2258.4989
2235,174.9476,129.2166,2407.1275
2236,309.7819,280.15139999999997,3909.8056
2237,420.1233,358.1639,9123.1341
2238,384.1715,321.3003,8725.0404
2239,406.4722,341.007,9569.8184
2240,235.90460000000002,286.9928,6614.5205
2241,185.06019999999998,266.9742,5460.2703
2242,194.6989,276.1272,5778.9374
2243,194.6989,276.1272,5778.9374
2244,438.5582,515.7633,9813.9389
2245,1237.0912,1211.3371,22895.5243
2246,824.9327000000001,946.9906,13573.0316
2247,1039.048,1340.5305,13363.4547
2248,1020.5838,1323.9480999999998,13035.2685
2249,503.6543,666.8824,7582.1413999999995
2250,182.1632,315.6437,3717.5298000000003
2251,175.9077,303.8584,3528.5841
2252,243.7452,329.2328,4217.1916
2253,353.4217,410.55469999999997,5469.7029
2254,367.4769,392.9866,5363.9014
2255,372.3635,392.4557,5368.7521
2256,347.7,366.8518,4914.6084
2257,100.05499999999999,80.5792,987.2969
2258,39.0287,25.7838,439.5573
2259,39.0287,25.7838,439.5573
2260,45.4594,32.4996,509.173
2261,116.6389,106.419,1327.9492
2262,162.5142,154.9323,2742.0086
2263,162.7712,156.31719999999999,2750.4663
2264,165.9688,172.16400000000002,2724.1901
2265,182.7127,195.547,2792.7453
2266,573.3578,495.7983,5100.2507
2267,132.8679,144.2449,2121.4896
2268,66.7051,49.3667,990.0693
2269,80.5011,61.2933,1137.1857
2270,84.9471,65.8128,1192.4167
2271,112.8848,85.4433,1857.971
2272,212.2482,155.26420000000002,4225.1627
2273,212.2482,155.26420000000002,4225.1627
2274,212.2482,155.26420000000002,4225.1627
2275,127.0703,84.5265,2315.7431
2276,136.322,48.5741,1176.1208
2277,229.48149999999998,63.1647,1328.5202
2278,225.1205,63.3948,1124.0671
2279,224.6674,63.14,1120.1249
2280,225.0917,63.4018,1122.9983
2281,202.445,88.6884,1902.5377
2282,133.4098,129.7802,2406.464
2283,196.1837,179.5737,3286.9102
2284,518.4051000000001,426.46840000000003,7309.6623
2285,601.9526,495.5264,7883.327499999999
2286,449.8233,379.43420000000003,6686.0508
2287,412.8639,351.7126,6329.0528
2288,412.8639,351.7126,6329.0528
2289,487.3372,394.4227,7766.772
2290,624.9048,472.9388,10358.333
2291,613.7618,463.21049999999997,10153.5602
2292,389.75,263.061,5408.9217
2293,341.4083,221.80780000000001,4385.394
2294,302.1655,205.671,3951.086
2295,258.2392,187.6077,3464.9397
2296,257.7667,187.215,3463.0787
2297,258.2392,187.6077,3464.9397
2298,134.937,108.8416,1103.7556
2299,110.8335,93.4432,642.1685
2300,99.4836,83.7808,596.5678
2301,20.8524,19.2118,433.8664
2302,21.1121,19.8256,436.0774
2303,21.3715,19.63,437.7291
2304,96.9114,66.7722,1664.583
2305,163.4534,106.54849999999999,2784.5844
2306,162.8329,106.9875,2787.314
2307,157.475,103.2444,2754.7713
2308,142.6583,96.2109,2347.9665
2309,121.4199,86.1276,1764.8445
2310,124.7702,88.7866,1780.8272
2311,123.1998,87.4164,1772.4952
2312,139.3488,100.688,1837.2146
2313,147.67849999999999,100.77300000000001,1793.9906
2314,149.5736,100.4196,1801.7392
2315,149.5736,100.4196,1801.7392
2316,149.5736,100.4196,1801.7392
2317,149.5736,100.4196,1801.7392
2318,149.5736,100.4196,1801.7392
2319,157.7416,111.5285,1981.808
2320,198.9881,154.2772,2707.7075
2321,151.5446,125.2797,1931.0672
2322,94.6307,83.5129,1035.4187
2323,79.2028,69.11,878.4732
2324,75.9651,61.928,830.0556
2325,59.9127,47.251000000000005,487.73900000000003
2326,59.9127,47.251000000000005,487.73900000000003
2327,57.5604,44.814299999999996,459.921
2328,51.2319,38.2582,385.0596
2329,54.1553,39.5099,401.7512
2330,81.8214,56.658,882.133
2331,107.9173,76.1115,1497.9705000000001
2332,107.9173,76.1115,1497.9705000000001
2333,111.941,79.8371,1642.1623
2334,165.0455,119.7138,2329.0102
2335,174.3989,135.344,2482.4040999999997
2336,354.6019,334.7187,4218.0035
2337,590.2042,513.8179,12318.3275
2338,614.9344,533.4019999999999,13206.3185
2339,612.227,531.6251,13017.6491
2340,308.7386,342.3402,8093.7478
2341,198.4797,278.1662,5860.784799999999
2342,194.6989,276.1272,5778.9374
2343,194.6989,276.1272,5778.9374
2344,203.4425,285.5057,5875.430899999999
2345,534.0378,551.8273,10745.0633
2346,467.52230000000003,581.2639,7436.0818
2347,977.7964,1265.3978,12587.916
2348,1087.2315,1412.8222,13721.1467
2349,689.6441,935.4738,9301.395700000001
2350,164.463,287.0713,3442.0308
2351,204.8251,293.7218,3677.1248
2352,281.9063,332.0087,4155.4301000000005
2353,348.0328,415.4532,5306.5686
2354,372.3635,392.4557,5368.7521
2355,372.3635,392.4557,5368.7521
2356,193.3187,197.9169,2580.9019
2357,39.0287,25.7838,439.5573
2358,39.0287,25.7838,439.5573
2359,39.0287,25.7838,439.5573
2360,38.9766,25.8105,440.09979999999996
2361,82.4343,71.6074,916.7338
2362,152.40699999999998,145.13309999999998,2440.6937000000003
2363,162.2729,155.5807,2751.2391000000002
2364,162.2729,155.5807,2751.2391000000002
2365,161.5327,153.4247,2745.4752
2366,194.885,170.1672,2928.8343
2367,73.7299,56.6916,1129.0133
2368,64.3829,46.233200000000004,954.6198
2369,76.3854,57.661,1093.4093
2370,84.9471,65.8128,1192.4167
2371,90.3626,69.6176,1321.417
2372,201.9221,148.0085,3979.1615
2373,212.2482,155.26420000000002,4225.1627
2374,196.0978,140.8667,3669.1803
2375,110.6806,75.40469999999999,1733.6191
2376,61.3289,38.9861,1023.673
2377,168.4769,53.5513,1225.5564
2378,217.4114,61.8228,1119.4154
2379,225.0917,63.4018,1122.9983
2380,224.7054,63.569900000000004,1123.4750999999999
2381,156.1108,138.1709,2182.9532
2382,190.4081,190.77470000000002,2934.068
2383,421.3138,369.9501,4474.7961
2384,790.7339,643.5505,7969.955
2385,924.4039,753.5204,10031.1688
2386,629.9221,521.6395,8786.4969
2387,416.9207,354.8597,6389.820900000001
2388,412.8639,351.7126,6329.0528
2389,413.6508,352.4486,6341.4888
2390,529.3109,425.9651,8433.5008
2391,623.8356,473.9473,10196.2883
2392,386.1339,259.656,5324.5669
2393,296.402,202.2994,3899.015
2394,268.3634,191.7707,3576.9872
2395,258.2392,187.6077,3464.9397
2396,258.2392,187.6077,3464.9397
2397,258.2392,187.6077,3464.9397
2398,174.9754,134.4185,1870.4671
2399,110.8335,93.4432,642.1685
2400,110.8335,93.4432,642.1685
2401,21.3715,19.63,437.7291
2402,21.3715,19.63,437.7291
2403,23.381999999999998,20.7564,486.1058
2404,123.0302,81.964,2228.2468
2405,162.0104,106.9037,2788.5134
2406,162.332,106.5488,2784.7976
2407,153.58350000000002,103.53059999999999,2500.979
2408,155.2758,106.94630000000001,2364.7425
2409,135.8209,96.8049,1821.4234000000001
2410,158.42589999999998,98.226,1826.8044
2411,199.7022,107.5198,2185.5469
2412,199.8084,104.15950000000001,2040.9193
2413,135.1638,85.7403,1700.433
2414,143.9289,95.0831,1803.3475
2415,142.2268,94.4776,1765.9361
2416,149.5736,100.4196,1801.7392
2417,149.0715,100.0144,1799.2954
2418,155.88150000000002,106.1041,1902.2905
2419,211.89440000000002,161.2952,2857.8725
2420,218.6943,171.6385,3022.3875
2421,218.4543,171.4735,3018.4872
2422,140.4158,117.837,1809.2667999999999
2423,117.22370000000001,95.4445,1639.2202
2424,117.9186,94.8036,1697.1041
2425,91.9173,73.4883,1155.0126
2426,63.536300000000004,50.2218,563.294
2427,55.6475,42.8331,437.2965
2428,50.983200000000004,38.0005,382.1175
2429,54.7708,42.199,397.2461
2430,107.9726,75.73530000000001,1394.6390000000001
2431,107.9173,76.1115,1497.9705000000001
2432,107.9173,76.1115,1497.9705000000001
2433,128.6041,91.0894,1775.6742
2434,211.436,152.457,3085.9907
2435,199.5899,150.2147,2937.1861
2436,388.765,356.2723,5011.2991
2437,571.0878,495.59139999999996,10209.1708
2438,578.2359,501.437,10382.4031
2439,565.6396,493.3345,9732.9427
2440,305.1834,338.0011,7581.1934
2441,226.0056,292.9316,6456.6353
2442,194.6989,276.1272,5778.9374
2443,194.6989,274.3485,5776.7732
2444,170.2368,221.4289,4896.0346
2445,145.4313,186.8875,4026.1385999999998
2446,145.4313,186.8875,4026.1385999999998
2447,219.7386,279.7214,4740.2676
2448,345.7043,477.80719999999997,4892.5715
2449,197.424,282.4736,3293.6487
2450,160.8389,218.6301,3297.6333
2451,168.55010000000001,227.2994,3390.7378
2452,252.76350000000002,291.7844,3958.1411
2453,321.5375,379.6191,4968.7887
2454,372.3635,392.4557,5368.7521
2455,312.1481,323.82640000000004,4457.6453
2456,45.1307,32.4267,520.5404
2457,39.0287,25.7838,439.5573
2458,39.0287,25.7838,439.5573
2459,39.0287,25.7838,439.5573
2460,39.0287,25.7838,439.5573
2461,49.9384,37.0244,555.994
2462,149.2709,137.8159,2205.0591
2463,169.0455,158.2939,2777.167
2464,165.0576,156.696,2761.8997
2465,162.2729,155.5807,2751.2391000000002
2466,162.4251,153.4536,2707.774
2467,65.6726,47.3586,986.5703
2468,64.3829,46.233200000000004,954.6198
2469,72.2306,53.7045,1045.3628
2470,84.9471,65.8128,1192.4167
2471,84.9471,65.8128,1192.4167
2472,133.8482,100.1747,2357.3942
2473,145.1661,109.0795,2567.6799
2474,78.813,62.7825,944.7489
2475,73.06869999999999,58.5866,809.5983
2476,72.81530000000001,58.2048,813.564
2477,81.6993,52.9048,906.7859
2478,222.4782,66.5728,1135.0487
2479,210.5631,75.7176,1209.8094
2480,165.3991,117.0358,1558.5853
2481,223.7526,225.09879999999998,3328.2999
2482,300.6983,279.6093,3778.6455
2483,631.7787,543.7585,5500.0293
2484,810.5228999999999,681.9611,8084.9052
2485,992.4304,807.0388,11388.182700000001
2486,953.6133,777.3638000000001,11199.6618
2487,519.2305,434.7258,7699.0008
2488,490.4232,418.0401,6883.8916
2489,543.6533,463.5594,7264.6840999999995
2490,557.8573,475.8868,7399.8454
2491,581.4859,467.9936,8448.5853
2492,472.1939,354.253,7171.5831
2493,327.9684,215.4673,4290.519
2494,325.7992,215.3891,4212.6437
2495,281.7519,197.2766,3725.1552
2496,258.2392,187.6077,3464.9397
2497,292.0621,201.5151,3839.2668
2498,290.304,192.6149,3529.4298
2499,139.1564,108.88029999999999,1102.5099
2500,137.25300000000001,105.4605,1143.2727
2501,21.3715,19.63,437.7291
2502,21.3715,19.63,437.7291
2503,38.7356,29.5304,834.6858
2504,158.2407,104.3589,2750.3008
2505,161.9515,106.8564,2788.0759
2506,162.0104,106.9037,2788.5134
2507,161.8033,107.4099,2740.8726
2508,178.26600000000002,116.0738,2568.8369000000002
2509,227.3407,128.5401,2348.5563
2510,212.4597,109.8098,2171.3191
2511,223.4026,115.86840000000001,2220.2738
2512,210.01000000000002,109.8365,1976.7350000000001
2513,157.2408,95.5179,1798.3938
2514,130.6151,84.8877,1708.0002
2515,143.68880000000001,95.6459,1772.9644
2516,149.5117,100.37,1801.4386
2517,148.9928,99.9501,1798.9086
2518,175.256,123.56139999999999,2211.1081
2519,226.1683,175.9364,3109.0824000000002
2520,218.6943,171.6385,3022.3875
2521,218.6943,171.6385,3022.3875
2522,210.7823,166.2419,2909.8479
2523,109.3963,97.6406,1487.1892
2524,104.3649,92.6173,1411.4132
2525,117.48859999999999,95.21679999999999,1687.8932
2526,103.4564,82.9474,1395.5885
2527,56.882600000000004,44.122,487.6702
